neighbourhood_group_cleansed,id,listing_url,name,host_id,host_name,calculated_host_listings_count,host_is_superhost,latitude,longitude,price,kitchen,patio or balcony,elevator,air conditioning,long_term,short_term,possible_long_term,number_of_reviews,review_scores_rating,room_type_encoded,bedrooms_encoded
Sant Andreu,48716654,https://www.airbnb.com/rooms/48716654,Big Terrace in a lovely Penthouse in Barcelona,187313384,Antoni,3,t,41.45268,2.19125,82.0,1,1,0,1,1,0,1,4,4.5,0,1
Gràcia,48731611,https://www.airbnb.com/rooms/48731611,Tefe - 2 bedrooms and balcony in Gràcia,346367515,Ukio,406,f,41.39907,2.15572,144.0,1,1,1,1,0,0,1,0,0.0,0,1
Gràcia,48320838,https://www.airbnb.com/rooms/48320838,Sunny Modernistic Family  Flat in Gracia + Parking,7332265,Miriam,2,f,41.40082,2.15321,148.0,1,0,0,1,1,0,1,2,5.0,0,1
Eixample,48748526,https://www.airbnb.com/rooms/48748526,Amazing apartment in the heart of Barcelona - GYM,299462,Stay U-Nique,154,f,41.39102,2.164,258.0,1,1,1,1,0,0,1,92,4.61,0,0
Ciutat Vella,48756321,https://www.airbnb.com/rooms/48756321,Charming apartment in the historic center,385398937,Pol Y Angela,9,t,41.38566,2.182134,84.0,1,1,1,0,0,0,1,8,4.75,0,0
Eixample,48323857,https://www.airbnb.com/rooms/48323857,Family friendly summer delight with terrace 2 Bdr,387595193,Standbyme,9,t,41.38957,2.1607,350.0,1,1,1,0,0,0,1,145,4.88,0,1
Eixample,48763898,https://www.airbnb.com/rooms/48763898,Cozy Sunny room @ Very Central Barcelona,173771925,Peizhen,6,f,41.39521,2.17647,49.0,1,1,1,0,0,0,1,38,4.66,0,0
Ciutat Vella,48325399,https://www.airbnb.com/rooms/48325399,TURQUOISE,33716990,Taisa,1,f,41.38990783691406,2.1832919120788574,145.0,1,1,1,1,0,0,1,1,5.0,0,1
Ciutat Vella,48776953,https://www.airbnb.com/rooms/48776953,Spacious loft style 2 bedroom Sant Antoni,5264883,Unique,31,f,41.3818,2.16357,70.0,1,0,0,1,1,0,1,4,4.25,0,1
Eixample,48779003,https://www.airbnb.com/rooms/48779003,Double spacious room in luxury flat,14137722,Khaled,1,f,41.39933,2.18234,239.0,1,0,1,1,0,0,1,0,0.0,0,0
Eixample,48331504,https://www.airbnb.com/rooms/48331504,Sonder Vasanta | King Room w/ Sofa Bed,388714704,Sonder (Barcelona),44,f,41.39043,2.17165,239.0,0,0,1,1,0,0,1,70,4.44,0,0
Eixample,48331557,https://www.airbnb.com/rooms/48331557,Sonder Vasanta | Queen Room w/ Balcony,388714704,Sonder (Barcelona),44,f,41.38988,2.17293,244.0,0,1,1,1,0,0,1,200,4.64,0,0
Eixample,48781697,https://www.airbnb.com/rooms/48781697,"30m2, sunny and quite room for long term",77548260,Andrea,9,f,41.39646,2.17666,25.0,1,0,1,0,1,0,1,9,4.78,0,0
Eixample,48343415,https://www.airbnb.com/rooms/48343415,PRECIOUS APARTMENT IN EIXAMPLE,3465149,Jordi,5,f,41.39378,2.16992,200.0,1,1,1,0,0,0,1,7,5.0,0,1
Ciutat Vella,48787758,https://www.airbnb.com/rooms/48787758,Sleep and Share,2528474,Nugz,2,f,41.37987432774728,2.165822953588427,167.0,1,0,0,1,0,0,1,1,4.0,0,0
Eixample,48793545,https://www.airbnb.com/rooms/48793545,"Luxury city view, Unique en Barcelona",173771925,Peizhen,6,f,41.39599,2.17516,159.0,1,1,1,0,0,0,1,11,4.91,0,0
Sants-Montjuïc,48346365,https://www.airbnb.com/rooms/48346365,Refurbished 2 bedroom apartment in Poble Sec,130223809,BeAndLiveHomes,75,f,41.37357,2.16008,62.0,1,1,0,0,1,0,1,5,4.6,0,1
Eixample,48818432,https://www.airbnb.com/rooms/48818432,Heritage Building - Terrace 1,61360206,Carles,7,t,41.39001,2.17456,485.0,1,1,1,0,0,0,1,118,4.97,0,1
Gràcia,48819020,https://www.airbnb.com/rooms/48819020,Sant Domenec 2do 1ra,4396136,Homesearch,30,f,41.39902,2.15536,204.0,1,1,0,1,0,0,1,14,3.93,0,1
Eixample,48348783,https://www.airbnb.com/rooms/48348783,Sonder Vasanta | Queen Room w/ Terrace,388714704,Sonder (Barcelona),44,f,41.39029,2.17175,273.0,0,1,1,1,0,0,1,180,4.59,0,0
Sants-Montjuïc,48821814,https://www.airbnb.com/rooms/48821814,HABITACIÓN EN ALQUILER ! Ubicada en Montjuic.,393828486,Dahiana,1,f,41.36901171239459,2.1430606155267613,40.0,0,0,1,0,1,0,1,23,4.26,0,0
Ciutat Vella,48822637,https://www.airbnb.com/rooms/48822637,Voguish flat in the city center,250042982,HiGuests,45,f,41.384747,2.17948,55.0,1,1,0,0,0,0,1,2,3.5,0,0
Sants-Montjuïc,49091876,https://www.airbnb.com/rooms/49091876,Huge & Spacious 3B Apartment Montjuic Fountains,328004770,Barnarent,20,f,41.37229,2.15373,346.0,1,0,1,0,0,0,1,4,4.5,0,1
Eixample,48824887,https://www.airbnb.com/rooms/48824887,Central Boutique Apartment 2 personas,267600211,BBarcelona,15,f,41.38415,2.1561,239.0,1,0,0,1,0,0,1,3,4.67,0,0
Eixample,48838055,https://www.airbnb.com/rooms/48838055,Amazing 3-bedroom apartment in Sagrada Familia,4146729,Manuel,19,t,41.40346,2.17276,632.0,1,1,1,1,0,0,1,32,4.88,0,1
Gràcia,49106791,https://www.airbnb.com/rooms/49106791,Luxurious-historical with terrace,180215498,Jordi,3,t,41.39941,2.15861,348.0,1,0,0,0,0,0,1,116,4.87,0,1
Eixample,48838696,https://www.airbnb.com/rooms/48838696,Bonita y céntrica habitación con balcón,285584271,Casa Lolita,6,f,41.39324,2.17084,180.0,1,1,1,1,0,0,1,147,4.56,0,0
Gràcia,49122593,https://www.airbnb.com/rooms/49122593,Sant Domenec 1ro 2da,4396136,Homesearch,30,f,41.4001,2.15528,193.0,1,1,0,1,0,0,1,8,4.0,0,1
Ciutat Vella,49158347,https://www.airbnb.com/rooms/49158347,CC- Bonito apartamento en casco antiguo,22076771,Luis,19,t,41.38041,2.17913,90.0,1,1,0,0,0,0,1,4,4.75,0,1
Eixample,48841724,https://www.airbnb.com/rooms/48841724,Rooftop Sagrada Familia Private Room,12999510,Freddy,1,f,41.40307154766467,2.1782128670044782,95.0,1,0,0,1,0,0,1,1,5.0,0,0
Ciutat Vella,49167459,https://www.airbnb.com/rooms/49167459,Stylish flat in the heart of Barcelona,250042982,HiGuests,45,f,41.380714,2.174539,64.0,1,1,0,1,0,0,1,3,4.33,0,0
Eixample,48847138,https://www.airbnb.com/rooms/48847138,Superior Family Room - Barcelona Diagonal,192212284,Cosmopolitan,3,t,41.395,2.15915,324.0,0,0,1,1,0,0,1,186,4.69,0,0
Ciutat Vella,49169069,https://www.airbnb.com/rooms/49169069,Renovated Original Apt in the Heart of Barcelona,250042982,HiGuests,45,f,41.380466,2.174271,375.0,1,1,0,0,1,0,1,3,5.0,0,1
Eixample,48847699,https://www.airbnb.com/rooms/48847699,Deluxe Family Room - Barcelona Diagonal,192212284,Cosmopolitan,3,t,41.39318,2.15958,344.0,0,0,1,1,0,0,1,32,4.59,0,0
Sant Martí,48848060,https://www.airbnb.com/rooms/48848060,Fantastic two-storey loft in Poblenou (160m²),279716482,Andrea,1,f,41.40198,2.20614,211.0,1,0,0,0,0,0,1,61,4.79,0,1
Ciutat Vella,49169071,https://www.airbnb.com/rooms/49169071,Stylish Apartment with Medieval Origins,250042982,HiGuests,45,f,41.384792,2.179467,594.0,1,1,1,0,1,0,1,2,5.0,0,1
Ciutat Vella,48849766,https://www.airbnb.com/rooms/48849766,Luminous and nice apartment near LAS RAMBLAS,63963684,Alex,1,f,41.3774,2.16578,75.0,1,1,0,0,0,0,1,18,4.33,0,1
Eixample,49182849,https://www.airbnb.com/rooms/49182849,Estudio centro con parada Metro en la esquina,375235871,Julio Manuel,5,f,41.38213,2.15873,239.0,1,1,1,1,0,1,1,42,4.86,0,0
Ciutat Vella,48857141,https://www.airbnb.com/rooms/48857141,Parc Ciutadella Atic apartment w/ private terrace,2504689,Carolina,2,t,41.3899,2.18297,227.0,1,1,1,1,0,0,1,10,5.0,0,0
Eixample,49183111,https://www.airbnb.com/rooms/49183111,Luxurious apartment in Sant Antoni,396198916,Tura,1,t,41.380783,2.163113,294.0,1,1,1,1,0,0,1,72,4.76,0,1
Eixample,48858168,https://www.airbnb.com/rooms/48858168,LLAR - C211 Barcelona,121825,Barbara,19,f,41.39297105778148,2.1478700178807744,352.0,1,1,1,1,0,0,1,11,4.64,0,1
Sants-Montjuïc,48866420,https://www.airbnb.com/rooms/48866420,"Cerca del metro , good feeling",78288834,Benjamin,1,f,41.36965,2.13209,189.0,1,0,1,0,0,0,1,0,0.0,0,1
Eixample,49184930,https://www.airbnb.com/rooms/49184930,Espectacular apartamento de 3 dormitorios dobles,55707535,Maxime,3,f,41.38562,2.16047,457.0,1,1,1,1,0,0,1,71,4.72,0,1
Ciutat Vella,49186712,https://www.airbnb.com/rooms/49186712,"Stylish apt in Borne, balconies with park views",51799649,Andres,2,t,41.38599,2.18329,167.0,1,1,1,1,0,0,1,5,5.0,0,0
Eixample,48876081,https://www.airbnb.com/rooms/48876081,Atacama - 1 bedroom in Eixample Esquerra,346367515,Ukio,406,f,41.39041,2.15821,142.0,1,1,1,1,0,0,1,1,5.0,0,0
Ciutat Vella,49187739,https://www.airbnb.com/rooms/49187739,Apartamento de Calidad cerca de la Playa,66296022,Suzy,51,f,41.3769,2.18832,105.0,1,0,0,1,1,0,1,3,5.0,0,0
Gràcia,49188138,https://www.airbnb.com/rooms/49188138,Sant Domenec 1 1 Barcelona,9784103,Apartime,21,f,41.3997466,2.1561712,228.0,1,1,1,1,0,0,1,1,5.0,0,0
Ciutat Vella,48899189,https://www.airbnb.com/rooms/48899189,Guell Room,264905862,Joerg,11,t,41.38183,2.16507,26.0,1,0,0,1,1,0,1,5,4.2,0,0
Gràcia,49202006,https://www.airbnb.com/rooms/49202006,El rincón moderno de gracia,69857691,Elisa,1,f,41.40692,2.16425,20.0,1,0,0,0,0,0,1,0,0.0,0,0
Gràcia,48914602,https://www.airbnb.com/rooms/48914602,Modern loft style apartment in Gracia,57859195,Gustav,2,f,41.40864,2.16211,75.0,1,1,0,1,0,0,1,12,4.92,0,0
Sant Martí,48927453,https://www.airbnb.com/rooms/48927453,Private 10 Bed Dorm Sant Jordi Sagrada Familia,308685811,Sant Jordi Hostels,16,f,41.409908,2.179143,567.0,0,0,0,0,0,0,1,0,0.0,0,0
Gràcia,49202782,https://www.airbnb.com/rooms/49202782,Sant Domenec 1 2 Barcelona,9784103,Apartime,21,f,41.39975,2.15617,237.0,1,1,1,1,0,0,1,8,4.13,0,0
Eixample,48932067,https://www.airbnb.com/rooms/48932067,Habitación privada doble y baño compartido,238253143,Bird House,10,f,41.38226,2.15994,239.0,1,0,0,1,0,0,1,24,4.17,0,0
Gràcia,49203193,https://www.airbnb.com/rooms/49203193,Sant Domenec 1 2 Barcelona,9784103,Apartime,21,f,41.3997466,2.1561712,245.0,1,1,1,1,0,0,1,8,3.88,0,0
Gràcia,49203278,https://www.airbnb.com/rooms/49203278,Single room for ladies in Lesseps (subway st),3279569,Regina,1,f,41.40713,2.15192,43.0,0,0,0,0,0,0,1,118,4.72,0,0
Sarrià-Sant Gervasi,48956813,https://www.airbnb.com/rooms/48956813,Piso con 3 habitaciones y 2 baños,64805231,Marc,37,f,41.40442,2.14168,80.0,1,1,0,1,1,0,1,2,5.0,0,1
Gràcia,49203479,https://www.airbnb.com/rooms/49203479,Sant Domenec 3 1 Barcelona,9784103,Apartime,21,f,41.39975,2.15617,288.0,1,1,1,1,0,0,1,4,3.75,0,0
Eixample,48977007,https://www.airbnb.com/rooms/48977007,TOP Barcelona Center Amazing Home,393736587,Alex,1,f,41.38883,2.16548,73.0,1,1,1,1,1,0,1,4,5.0,0,0
Eixample,49206922,https://www.airbnb.com/rooms/49206922,Apartamento acogedor en Sagrada Familia,396097003,Daniel,5,t,41.40623,2.17669,226.0,1,1,0,1,0,1,0,193,4.83,0,1
Gràcia,48977849,https://www.airbnb.com/rooms/48977849,Duplex Style in Gracia Senyores,351328829,Daniel,18,f,41.40698,2.15916,293.0,1,0,0,1,0,1,1,78,4.58,0,1
Ciutat Vella,49026942,https://www.airbnb.com/rooms/49026942,Stunning views onto the sea! Barceloneta Beach,38461119,Caroline,3,t,41.378967,2.191798,112.0,1,1,1,1,1,0,1,12,5.0,0,0
Sants-Montjuïc,49219657,https://www.airbnb.com/rooms/49219657,Cozy room in Paral·lel - short stay,31787840,Julia,1,f,41.37246,2.16788,23.0,1,1,1,1,0,0,1,4,5.0,0,0
Eixample,49028532,https://www.airbnb.com/rooms/49028532,"Cosy comfort central sunny, 2 Bbr",387595193,Standbyme,9,t,41.38846,2.16101,251.0,1,1,0,0,0,0,1,115,4.81,0,1
Ciutat Vella,49028746,https://www.airbnb.com/rooms/49028746,Spectacular views on Port Vell!,38461119,Caroline,3,t,41.37540817260742,2.1876800060272217,150.0,1,0,0,1,1,0,1,8,5.0,0,1
Eixample,49224523,https://www.airbnb.com/rooms/49224523,Loft cerca plaza francesc macia,342498888,B&F Accommodations,18,f,41.38933,2.14375,55.0,1,0,1,0,0,0,1,8,3.13,0,0
Eixample,49032197,https://www.airbnb.com/rooms/49032197,New Cozy design apartment Enric granados center,1432835,Angel,41,t,41.39246,2.15802,326.0,1,1,1,0,0,0,1,126,4.8,0,1
Horta-Guinardó,49056712,https://www.airbnb.com/rooms/49056712,Charming room for rent,246979224,Anna,2,f,41.43234,2.14524,120.0,1,1,1,0,0,0,1,4,3.75,0,0
Ciutat Vella,49230244,https://www.airbnb.com/rooms/49230244,"Sonder DO Plaça Reial | Twin Single Room, Balcony",388714704,Sonder (Barcelona),44,f,41.38125,2.17538,461.0,0,1,1,1,0,0,1,2,4.5,0,0
Eixample,49086117,https://www.airbnb.com/rooms/49086117,"Amazing Room, kitchen and private bathroom",2161867,Omar,3,f,41.38007,2.15576,66.0,1,0,0,1,0,0,1,3,4.33,0,0
Sarrià-Sant Gervasi,49087644,https://www.airbnb.com/rooms/49087644,12sqm bright bedroom,316386747,Aloha,10,f,41.40484,2.13504,17.0,1,0,1,0,1,0,1,0,0.0,0,0
Ciutat Vella,49230384,https://www.airbnb.com/rooms/49230384,Sonder DO Plaça Reial | Queen Room w/ Breakfast,388714704,Sonder (Barcelona),44,f,41.38125,2.17539,328.0,0,0,1,1,0,0,1,0,0.0,0,0
Sarrià-Sant Gervasi,49509615,https://www.airbnb.com/rooms/49509615,Kuta - 2 bedrooms and balcony in Sant Gervasi,346367515,Ukio,406,f,41.39745,2.15294,159.0,1,1,1,0,0,0,1,0,0.0,0,1
Ciutat Vella,49230425,https://www.airbnb.com/rooms/49230425,"Sonder DO Plaça Reial | King Room, Juliet Balcony",388714704,Sonder (Barcelona),44,f,41.38109,2.17453,167.0,0,1,1,1,0,0,1,6,4.83,0,0
Ciutat Vella,49230461,https://www.airbnb.com/rooms/49230461,Sonder DO Plaça Reial | King Suite w/ Balcony,388714704,Sonder (Barcelona),44,f,41.38115,2.17511,621.0,0,1,1,1,0,0,1,5,5.0,0,0
Sant Martí,49510552,https://www.airbnb.com/rooms/49510552,"Peaceful 3 bed apartment, Provençals del Poblenou.",398696554,Clíona,1,t,41.41627,2.2119,60.0,1,1,0,1,0,0,1,16,4.94,0,1
Ciutat Vella,49230462,https://www.airbnb.com/rooms/49230462,"Sonder DO Plaça Reial | Superior King Room, Pool",388714704,Sonder (Barcelona),44,f,41.38135,2.17643,617.0,0,1,1,1,0,0,1,2,5.0,0,0
Sants-Montjuïc,49524573,https://www.airbnb.com/rooms/49524573,Estudio nuevo con cocina y baño a 2’ del metroL2,187494825,San,11,f,41.37271353535875,2.1320436472134214,43.0,1,0,0,1,1,0,1,12,4.42,0,0
Ciutat Vella,49239267,https://www.airbnb.com/rooms/49239267,"Habitación doble, balcón y baño privado en el Born",397201984,El Born Guest House,6,f,41.38372,2.18341,227.0,0,1,0,1,0,0,1,42,4.71,0,0
Ciutat Vella,49555803,https://www.airbnb.com/rooms/49555803,My Address in Sant Pere Mitjà,4985749,My Address,20,f,41.38764,2.1787,50.0,1,0,0,0,1,0,1,4,3.75,0,1
Ciutat Vella,49239483,https://www.airbnb.com/rooms/49239483,Habitación Triple balcón y baño privado en el Born,397201984,El Born Guest House,6,f,41.38554,2.18514,256.0,0,1,0,1,0,0,1,137,4.81,0,0
Eixample,49555945,https://www.airbnb.com/rooms/49555945,Arc de Triomf 2 bedroom city center,158023606,Habitat Apartments,140,f,41.39282,2.17813,399.0,1,0,0,1,0,0,1,17,4.41,0,1
Eixample,49239725,https://www.airbnb.com/rooms/49239725,Cool&colorful centric apartment,277329714,Mar,3,t,41.38119,2.16301,244.0,1,0,1,1,0,0,1,76,4.62,0,1
Eixample,49577659,https://www.airbnb.com/rooms/49577659,Sagrada Familia Apartment Eixample 44,3615168,Eduardo,13,t,41.39877,2.17084,239.0,1,1,1,1,0,1,0,34,4.97,0,1
Les Corts,49265331,https://www.airbnb.com/rooms/49265331,"Double Room in a cozy apartment, Quite & Centric",46089341,Hessam,1,f,41.38345546723375,2.135366872414643,80.0,1,0,0,1,0,0,1,0,0.0,0,1
Eixample,49579190,https://www.airbnb.com/rooms/49579190,Suite New Central Ultimate Top location,2819397,Leslie Maria Ella And Arthur,50,f,41.38982,2.16549,280.0,1,1,1,0,0,0,1,2,4.5,0,0
Eixample,49581628,https://www.airbnb.com/rooms/49581628,Gran Piso de 130m2 - 5 habitaciones + 2 baños,267600211,BBarcelona,15,f,41.38326,2.15558,239.0,1,0,1,1,0,0,1,11,4.27,0,1
Sant Martí,49288327,https://www.airbnb.com/rooms/49288327,Casilda's Barcelona Beach,168172986,Casilda'S,10,t,41.39943,2.20543,250.0,1,0,0,1,0,1,0,1,5.0,0,1
Eixample,49590072,https://www.airbnb.com/rooms/49590072,Fully equipped place close to Sagrada Familia,201741093,Your.Rentals,5,f,41.4029804,2.171799700000065,185.0,1,1,1,1,0,0,1,2,4.5,0,1
Eixample,49299886,https://www.airbnb.com/rooms/49299886,MODERNIST APARTMENT FOR GROUPS IN CITY CENTER,349752511,Bed And Friends Tourism,8,f,41.39088,2.16311,779.0,1,1,0,1,0,0,1,56,4.39,0,1
Sant Martí,49300908,https://www.airbnb.com/rooms/49300908,Room for 2 people with balcony  Sagrada Familia,385593314,Serhii,4,f,41.41146,2.17794,193.0,1,0,0,0,0,0,1,20,4.2,0,0
Sarrià-Sant Gervasi,49599873,https://www.airbnb.com/rooms/49599873,NEW APPARTMENT IN SARRIA JUST RENOVATED,2537484,Enrique,4,f,41.39973,2.12028,126.0,1,0,1,0,0,0,1,108,4.49,0,0
Eixample,49309629,https://www.airbnb.com/rooms/49309629,Centro: Passeig de Gracia - Casa Batllo,163379623,Sonia - Interhome Group,21,f,41.3926,2.16488,321.0,1,0,1,1,0,0,1,15,4.6,0,1
Ciutat Vella,49310121,https://www.airbnb.com/rooms/49310121,My Address in Plaza Real with terrace,4985749,My Address,20,f,41.38141,2.17574,222.0,1,1,0,0,0,0,1,86,4.57,0,1
Eixample,49601188,https://www.airbnb.com/rooms/49601188,Sunny and well located apartment ideal for groups,171824614,Mauro,3,f,41.37601,2.15162,346.0,1,0,1,0,0,0,1,95,4.51,0,1
Eixample,49333175,https://www.airbnb.com/rooms/49333175,Three-Bedroom apart near Sagrada Família#31,116349526,Diagonal,5,f,41.40044,2.1821,290.0,1,1,1,1,0,0,1,4,3.75,0,1
Sarrià-Sant Gervasi,49333232,https://www.airbnb.com/rooms/49333232,Apartamento con encanto en zona alta de Barcelona,11332344,Jordi,2,f,41.39539,2.12306,164.0,1,0,0,1,0,0,1,3,5.0,0,0
Eixample,49601417,https://www.airbnb.com/rooms/49601417,Luxury apartment in the heart of Barcelona (8 PAX),171824614,Mauro,3,f,41.38865,2.1629,643.0,1,0,0,1,0,0,1,73,4.74,0,1
Eixample,49333514,https://www.airbnb.com/rooms/49333514,Three-Bedroom apartment near Sagrada Família! #1,116349526,Diagonal,5,f,41.4016,2.18093,290.0,1,1,1,1,0,0,1,62,4.4,0,1
Eixample,49601658,https://www.airbnb.com/rooms/49601658,Apartamento con amplia terraza ideal para grupos,171824614,Mauro,3,f,41.37827,2.15083,291.0,1,1,1,1,0,0,1,85,4.56,0,1
Eixample,49333584,https://www.airbnb.com/rooms/49333584,Doble Interior · Uma House Pau Claris-Double Room,123413775,Uma,6,t,41.39026,2.17254,278.0,0,0,1,1,0,0,1,58,4.76,0,0
Eixample,49610627,https://www.airbnb.com/rooms/49610627,Apartamento con terraza,4855882,Attilio Y Maria,5,t,41.39399,2.1754,125.0,1,1,1,0,0,0,1,11,4.82,0,1
Eixample,49334726,https://www.airbnb.com/rooms/49334726,Clásico y amplio flat en el corazón de Barcelona,8344442,Mariana,3,f,41.3788,2.15225,320.0,1,0,1,1,0,1,0,25,4.8,0,1
Ciutat Vella,49623404,https://www.airbnb.com/rooms/49623404,Inspiración mediterránea frente a la Catedral,30833658,Luderna,4,t,41.38522,2.17433,209.0,1,0,1,0,0,0,1,7,4.86,0,1
Sants-Montjuïc,49334743,https://www.airbnb.com/rooms/49334743,Bright and comfy apartment with balcony,158023606,Habitat Apartments,140,f,41.37163,2.14302,276.0,1,1,0,1,0,0,1,65,4.28,0,1
Eixample,49624553,https://www.airbnb.com/rooms/49624553,Huge 4-Bedroom Apt - Stunning Sagrada Familia View,4146729,Manuel,19,t,41.40398,2.1738,916.0,1,1,1,1,0,1,0,27,4.89,0,1
Ciutat Vella,49337810,https://www.airbnb.com/rooms/49337810,REF.BM44 Cozy studio with lovely views to the sea.,224618386,EnjoyBcn,14,f,41.37586,2.18944,65.0,1,0,1,1,1,0,1,1,5.0,0,0
Ciutat Vella,49342243,https://www.airbnb.com/rooms/49342243,LUXURY LAYETANA,47171261,Ezequiel,75,f,41.38373,2.1786,142.0,1,0,1,1,1,0,1,13,4.77,0,1
Ciutat Vella,49625825,https://www.airbnb.com/rooms/49625825,Newly renovated apartment. City center. Full equip,400275115,Juan,1,f,41.37894,2.17994,90.0,1,1,1,1,0,0,1,3,5.0,0,0
Eixample,49626980,https://www.airbnb.com/rooms/49626980,Hidalgo - 2 bedrooms in Eixample Esquerra,346367515,Ukio,406,f,41.38362,2.15847,142.0,1,1,1,1,0,0,1,1,4.0,0,1
Eixample,49627292,https://www.airbnb.com/rooms/49627292,Erawan - 1 bedroom in Eixample Dreta,346367515,Ukio,406,f,41.38944,2.16572,133.0,1,1,1,1,0,0,1,0,0.0,0,0
Les Corts,49355459,https://www.airbnb.com/rooms/49355459,ELEGANTE PISO DETRÁS DE LA ILLA DIAGONAL,342498888,B&F Accommodations,18,f,41.38997,2.14109,100.0,1,1,1,0,0,0,1,10,4.4,0,1
Eixample,49356122,https://www.airbnb.com/rooms/49356122,BEAUTIFUL APARTMENT IN BARCELONA CITY CENTER,342498888,B&F Accommodations,18,f,41.39412,2.16649,65.0,1,0,1,0,0,0,1,8,4.25,0,1
Ciutat Vella,49646812,https://www.airbnb.com/rooms/49646812,Apartamentos chal chal en arco del Triunfo,395511887,Khatir,2,f,41.38947,2.18044,49.0,1,1,1,0,1,0,1,10,4.3,0,1
Ciutat Vella,49359947,https://www.airbnb.com/rooms/49359947,Excellent New Apartment by the beach,66296022,Suzy,51,f,41.37829,2.19157,87.0,1,0,0,1,1,0,1,0,0.0,0,0
Sant Andreu,49650698,https://www.airbnb.com/rooms/49650698,Bonita habitación doble,184026717,Shirley,2,t,41.45194,2.19024,35.0,1,1,1,0,0,0,1,2,5.0,0,0
Eixample,49702602,https://www.airbnb.com/rooms/49702602,Piso de 90m2 2 Habitaciones en Urgell,267600211,BBarcelona,15,f,41.3807,2.16155,239.0,0,0,0,1,0,0,1,3,4.67,0,1
Ciutat Vella,49373487,https://www.airbnb.com/rooms/49373487,Hab individual pequeña interior baño privado,397201984,El Born Guest House,6,f,41.3853,2.1834,138.0,0,0,1,1,0,0,1,36,4.83,0,0
Eixample,49375703,https://www.airbnb.com/rooms/49375703,Stunning 4-bedroom apt with Sagrada Familia views,4146729,Manuel,19,t,41.40477,2.17359,916.0,1,1,1,1,0,1,0,6,4.67,0,1
Eixample,49704081,https://www.airbnb.com/rooms/49704081,AB Eixample Calabria,4459553,AB Apartment Barcelona,184,f,41.37841,2.15593,192.0,1,1,1,1,0,0,1,39,4.59,0,1
Horta-Guinardó,49376170,https://www.airbnb.com/rooms/49376170,Spacious 4 Bedroom Duplex Apartment in Gracia,4146729,Manuel,19,t,41.408338219542195,2.16805289536466,544.0,1,1,0,1,0,1,0,41,4.76,0,1
Eixample,49704084,https://www.airbnb.com/rooms/49704084,AB Eixample Calabria,4459553,AB Apartment Barcelona,184,f,41.37852,2.15592,192.0,1,1,1,1,0,0,1,68,4.38,0,1
Eixample,49704086,https://www.airbnb.com/rooms/49704086,AB Eixample Calabria,4459553,AB Apartment Barcelona,184,f,41.37904,2.15805,184.0,1,1,1,1,0,0,1,59,4.54,0,1
Gràcia,49379242,https://www.airbnb.com/rooms/49379242,Bright 2 Bedroom Apartment in Gracia neighbourhood,4146729,Manuel,19,t,41.40666,2.16832,336.0,1,1,1,1,0,1,0,27,4.78,0,1
Eixample,49380544,https://www.airbnb.com/rooms/49380544,New Duplex by Marina,936445,Alexandre,3,t,41.39746377935088,2.1856060808070135,270.0,1,0,0,1,0,0,1,88,4.95,0,1
Eixample,49704089,https://www.airbnb.com/rooms/49704089,AB Eixample Calabria,4459553,AB Apartment Barcelona,184,f,41.37891,2.15599,187.0,1,0,1,1,0,0,1,68,4.44,0,1
Ciutat Vella,49721582,https://www.airbnb.com/rooms/49721582,Apartamento reformado 2 dorm en Raval,9478280,Simona & Pia,28,f,41.37784,2.16666,43.0,1,0,0,1,1,0,1,5,4.8,0,1
Eixample,49723347,https://www.airbnb.com/rooms/49723347,Mihlton B&B double room with sun terrace,5796387,Jürgen,6,t,41.39337,2.15691,205.0,0,0,1,0,0,0,1,4,4.5,0,0
Gràcia,49381088,https://www.airbnb.com/rooms/49381088,Bright 2 Bedroom Apartment in Gracia neighbourhood,4146729,Manuel,19,t,41.408,2.16656,336.0,1,1,0,1,0,0,1,2,5.0,0,1
Eixample,49723567,https://www.airbnb.com/rooms/49723567,Mihlton B&B double room with private balcony,5796387,Jürgen,6,t,41.39451,2.15712,229.0,0,0,0,0,0,0,1,0,0.0,0,0
Eixample,49741029,https://www.airbnb.com/rooms/49741029,MELLOW - Lifestyle home en Barcelona,265315308,The Passage,7,f,41.39547,2.15983,150.0,1,1,1,1,0,0,1,6,5.0,0,0
Ciutat Vella,49383457,https://www.airbnb.com/rooms/49383457,Bonito y amplio apartamento en Gótico,10693680,Ramón,39,f,41.38309,2.18003,67.0,1,0,0,0,1,0,1,2,4.0,0,1
Eixample,49743658,https://www.airbnb.com/rooms/49743658,Eixample Esquerra Piso de 120m2 para 6 personas,267600211,BBarcelona,15,f,41.37787,2.15521,239.0,0,0,0,1,0,0,1,0,0.0,0,1
Ciutat Vella,49433978,https://www.airbnb.com/rooms/49433978,Apartamento de tres habitaciones en Gótico,157746231,Natalia,38,f,41.38332,2.17838,66.0,0,0,1,0,1,0,1,0,0.0,0,1
Eixample,49744307,https://www.airbnb.com/rooms/49744307,Sagrada Familia Piso de 75m2 para 6 personas,267600211,BBarcelona,15,f,41.40294,2.17762,239.0,0,0,0,1,0,0,1,1,4.0,0,1
Ciutat Vella,49436716,https://www.airbnb.com/rooms/49436716,Nice and spacious apartment in Gótico,3376710,Maria StayBarcelona,45,f,41.3827,2.17815,65.0,0,0,0,0,1,0,1,0,0.0,0,1
